ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0010498	proteasomal protein catabolic process	374	0.34044267730893324	1.4762935029106738	1.4816359021075374e-4	0.009227986543186972	0.007753778738733331	2060	tags=27%, list=21%, signal=22%	ENSG00000135334/ENSG00000127481/ENSG00000135924/ENSG00000092010/ENSG00000204264/ENSG00000128731/ENSG00000139842/ENSG00000071575/ENSG00000062725/ENSG00000175197/ENSG00000077721/ENSG00000077463/ENSG00000131467/ENSG00000116679/ENSG00000197111/ENSG00000114648/ENSG00000136827/ENSG00000114796/ENSG00000153561/ENSG00000100219/ENSG00000130726/ENSG00000044574/ENSG00000173473/ENSG00000119318/ENSG00000136536/ENSG00000197776/ENSG00000141480/ENSG00000165525/ENSG00000159377/ENSG00000121060/ENSG00000137486/ENSG00000245848/ENSG00000108306/ENSG00000163960/ENSG00000151876/ENSG00000159459/ENSG00000101266/ENSG00000050748/ENSG00000143106/ENSG00000158552/ENSG00000134086/ENSG00000162032/ENSG00000167470/ENSG00000239857/ENSG00000101849/ENSG00000141551/ENSG00000165280/ENSG00000197329/ENSG00000133612/ENSG00000116406/ENSG00000125818/ENSG00000155313/ENSG00000079482/ENSG00000163527/ENSG00000120696/ENSG00000142676/ENSG00000072401/ENSG00000171617/ENSG00000215114/ENSG00000036257/ENSG00000126067/ENSG00000185104/ENSG00000101193/ENSG00000179218/ENSG00000204977/ENSG00000145332/ENSG00000198742/ENSG00000115233/ENSG00000089053/ENSG00000145495/ENSG00000136813/ENSG00000166598/ENSG00000176386/ENSG00000128228/ENSG00000116750/ENSG00000033800/ENSG00000072609/ENSG00000147677/ENSG00000118564/ENSG00000166167/ENSG00000167196/ENSG00000133265/ENSG00000171621/ENSG00000095787/ENSG00000135119/ENSG00000119048/ENSG00000106588/ENSG00000168936/ENSG00000198876/ENSG00000102921/ENSG00000124486/ENSG00000073861/ENSG00000130939/ENSG00000103264/ENSG00000132388/ENSG00000160445/ENSG00000113558/ENSG00000175166/ENSG00000110330/ENSG00000158290/ENSG00000277791
GO:0032880	regulation of protein localization	467	0.33168714330821847	1.4469884114065286	1.4313484387841222e-4	0.009227986543186972	0.007753778738733331	2354	tags=30%, list=24%, signal=24%	ENSG00000010810/ENSG00000135924/ENSG00000005339/ENSG00000166501/ENSG00000100393/ENSG00000137845/ENSG00000108946/ENSG00000162434/ENSG00000103653/ENSG00000175567/ENSG00000104904/ENSG00000171206/ENSG00000077463/ENSG00000105329/ENSG00000055483/ENSG00000116473/ENSG00000092969/ENSG00000130396/ENSG00000164924/ENSG00000132341/ENSG00000141522/ENSG00000117280/ENSG00000142082/ENSG00000069424/ENSG00000198911/ENSG00000108953/ENSG00000170348/ENSG00000141499/ENSG00000136827/ENSG00000083799/ENSG00000154229/ENSG00000100219/ENSG00000130726/ENSG00000067066/ENSG00000164151/ENSG00000123983/ENSG00000120686/ENSG00000105221/ENSG00000148175/ENSG00000220205/ENSG00000121060/ENSG00000151876/ENSG00000064687/ENSG00000107862/ENSG00000035403/ENSG00000203879/ENSG00000196712/ENSG00000167470/ENSG00000100614/ENSG00000157916/ENSG00000046653/ENSG00000165280/ENSG00000112335/ENSG00000074695/ENSG00000136167/ENSG00000116209/ENSG00000213024/ENSG00000128340/ENSG00000180353/ENSG00000066027/ENSG00000179295/ENSG00000171552/ENSG00000146834/ENSG00000196262/ENSG00000198793/ENSG00000100401/ENSG00000100151/ENSG00000152061/ENSG00000064651/ENSG00000112062/ENSG00000129968/ENSG00000137497/ENSG00000047410/ENSG00000198355/ENSG00000136802/ENSG00000027075/ENSG00000215114/ENSG00000088256/ENSG00000068400/ENSG00000166313/ENSG00000172270/ENSG00000112697/ENSG00000142230/ENSG00000125991/ENSG00000005810/ENSG00000139496/ENSG00000141279/ENSG00000073921/ENSG00000121957/ENSG00000160299/ENSG00000163468/ENSG00000173801/ENSG00000135624/ENSG00000135272/ENSG00000182621/ENSG00000140950/ENSG00000147065/ENSG00000033800/ENSG00000057608/ENSG00000168944/ENSG00000156261/ENSG00000165689/ENSG00000151746/ENSG00000131408/ENSG00000105229/ENSG00000145741/ENSG00000163558/ENSG00000107362/ENSG00000102977/ENSG00000113648/ENSG00000115310/ENSG00000148180/ENSG00000166579/ENSG00000151651/ENSG00000132274/ENSG00000124313/ENSG00000155380/ENSG00000138814/ENSG00000113384/ENSG00000133961/ENSG00000115484/ENSG00000198258/ENSG00000069329/ENSG00000114867/ENSG00000276045/ENSG00000186575/ENSG00000150995/ENSG00000166949/ENSG00000111913/ENSG00000086598/ENSG00000150753/ENSG00000133789/ENSG00000109917/ENSG00000180376/ENSG00000095637/ENSG00000184900/ENSG00000145675/ENSG00000123612/ENSG00000176749/ENSG00000161203/ENSG00000094631
GO:0022613	ribonucleoprotein complex biogenesis	320	0.34969633154270996	1.504880535685786	1.5552703310350293e-4	0.009538991363681514	0.008015099293711227	2855	tags=34%, list=29%, signal=25%	ENSG00000115368/ENSG00000177954/ENSG00000172183/ENSG00000136450/ENSG00000139842/ENSG00000160710/ENSG00000114316/ENSG00000118181/ENSG00000134419/ENSG00000171316/ENSG00000055483/ENSG00000107290/ENSG00000132341/ENSG00000125485/ENSG00000161970/ENSG00000107937/ENSG00000100129/ENSG00000178896/ENSG00000199347/ENSG00000188529/ENSG00000173674/ENSG00000139726/ENSG00000175054/ENSG00000117597/ENSG00000174231/ENSG00000165732/ENSG00000083520/ENSG00000067334/ENSG00000099995/ENSG00000083845/ENSG00000200795/ENSG00000115268/ENSG00000055044/ENSG00000048740/ENSG00000179409/ENSG00000141456/ENSG00000182872/ENSG00000273611/ENSG00000007392/ENSG00000170889/ENSG00000206625/ENSG00000182768/ENSG00000229388/ENSG00000254858/ENSG00000174243/ENSG00000142676/ENSG00000156928/ENSG00000087269/ENSG00000083635/ENSG00000108559/ENSG00000117133/ENSG00000061936/ENSG00000136942/ENSG00000161082/ENSG00000117569/ENSG00000207349/ENSG00000126070/ENSG00000138326/ENSG00000126749/ENSG00000168883/ENSG00000168028/ENSG00000201654/ENSG00000188739/ENSG00000166197/ENSG00000079246/ENSG00000130810/ENSG00000105372/ENSG00000108592/ENSG00000144736/ENSG00000147677/ENSG00000088205/ENSG00000253729/ENSG00000086189/ENSG00000186468/ENSG00000130305/ENSG00000240682/ENSG00000117419/ENSG00000137154/ENSG00000158290/ENSG00000100650/ENSG00000125445/ENSG00000124562/ENSG00000063244/ENSG00000201183/ENSG00000178105/ENSG00000100028/ENSG00000184967/ENSG00000105618/ENSG00000164934/ENSG00000130520/ENSG00000200169/ENSG00000163811/ENSG00000274978/ENSG00000151131/ENSG00000143486/ENSG00000198231/ENSG00000178982/ENSG00000132600/ENSG00000122034/ENSG00000135829/ENSG00000100664/ENSG00000134987/ENSG00000125870/ENSG00000138442/ENSG00000241945/ENSG00000213782/ENSG00000275700/ENSG00000136718/ENSG00000023734
GO:0032387	negative regulation of intracellular transport	24	0.6596552537600415	2.006130153949224	1.5908104093879567e-4	0.009623313380626324	0.008085950530775122	1358	tags=42%, list=14%, signal=36%	ENSG00000077463/ENSG00000067066/ENSG00000120686/ENSG00000196712/ENSG00000112335/ENSG00000182872/ENSG00000100401/ENSG00000047410/ENSG00000175220/ENSG00000135272
GO:0046651	lymphocyte proliferation	146	0.4103238173011233	1.672858784629062	1.629855580931753e-4	0.009726273304587326	0.008172462194572447	2565	tags=38%, list=26%, signal=28%	ENSG00000010810/ENSG00000135870/ENSG00000108946/ENSG00000134352/ENSG00000171793/ENSG00000105329/ENSG00000198286/ENSG00000097007/ENSG00000087088/ENSG00000135046/ENSG00000144802/ENSG00000136536/ENSG00000185129/ENSG00000107099/ENSG00000107738/ENSG00000112576/ENSG00000176208/ENSG00000223865/ENSG00000168685/ENSG00000149273/ENSG00000197329/ENSG00000128340/ENSG00000107338/ENSG00000197471/ENSG00000138795/ENSG00000160685/ENSG00000019582/ENSG00000123143/ENSG00000144381/ENSG00000172216/ENSG00000198851/ENSG00000147065/ENSG00000028137/ENSG00000134215/ENSG00000167664/ENSG00000141510/ENSG00000177697/ENSG00000163599/ENSG00000168071/ENSG00000178035/ENSG00000138814/ENSG00000137154/ENSG00000134460/ENSG00000105851/ENSG00000198805/ENSG00000026950/ENSG00000111913/ENSG00000162736/ENSG00000196950/ENSG00000204592/ENSG00000139514/ENSG00000134516/ENSG00000102034/ENSG00000100485/ENSG00000171791
GO:0006511	ubiquitin-dependent protein catabolic process	422	0.3341058424084641	1.459191734641079	1.7010125666801543e-4	0.010015561992612748	0.008415535856207081	2936	tags=36%, list=30%, signal=26%	ENSG00000135334/ENSG00000127481/ENSG00000135870/ENSG00000135924/ENSG00000152242/ENSG00000204264/ENSG00000128731/ENSG00000139842/ENSG00000071575/ENSG00000062725/ENSG00000175197/ENSG00000118503/ENSG00000171862/ENSG00000077721/ENSG00000077463/ENSG00000033178/ENSG00000116679/ENSG00000197111/ENSG00000114648/ENSG00000114796/ENSG00000153561/ENSG00000100219/ENSG00000130726/ENSG00000173473/ENSG00000119318/ENSG00000007944/ENSG00000197776/ENSG00000141480/ENSG00000101695/ENSG00000141030/ENSG00000165525/ENSG00000159377/ENSG00000121060/ENSG00000137486/ENSG00000245848/ENSG00000009335/ENSG00000108306/ENSG00000163960/ENSG00000151876/ENSG00000159459/ENSG00000101266/ENSG00000113269/ENSG00000050748/ENSG00000143106/ENSG00000158552/ENSG00000134086/ENSG00000162032/ENSG00000239857/ENSG00000101849/ENSG00000141551/ENSG00000165280/ENSG00000135108/ENSG00000197329/ENSG00000133612/ENSG00000151893/ENSG00000125818/ENSG00000119401/ENSG00000155313/ENSG00000177383/ENSG00000147457/ENSG00000120696/ENSG00000142676/ENSG00000072401/ENSG00000123091/ENSG00000215114/ENSG00000036257/ENSG00000151148/ENSG00000126067/ENSG00000185104/ENSG00000101193/ENSG00000204977/ENSG00000145332/ENSG00000198742/ENSG00000115233/ENSG00000089053/ENSG00000145495/ENSG00000173821/ENSG00000176386/ENSG00000116750/ENSG00000033800/ENSG00000112130/ENSG00000072609/ENSG00000147677/ENSG00000118564/ENSG00000166167/ENSG00000159210/ENSG00000167196/ENSG00000133265/ENSG00000171621/ENSG00000095787/ENSG00000119048/ENSG00000106588/ENSG00000168936/ENSG00000198876/ENSG00000102921/ENSG00000124486/ENSG00000073861/ENSG00000130939/ENSG00000103264/ENSG00000132388/ENSG00000156587/ENSG00000160445/ENSG00000113558/ENSG00000175166/ENSG00000064393/ENSG00000110330/ENSG00000158290/ENSG00000277791/ENSG00000127870/ENSG00000154582/ENSG00000131653/ENSG00000269190/ENSG00000141965/ENSG00000163162/ENSG00000162191/ENSG00000204389/ENSG00000114098/ENSG00000138646/ENSG00000116514/ENSG00000130985/ENSG00000164934/ENSG00000094631/ENSG00000274211/ENSG00000174943/ENSG00000124702/ENSG00000068903/ENSG00000110429/ENSG00000100325/ENSG00000167716/ENSG00000078967/ENSG00000078304/ENSG00000173846/ENSG00000169918/ENSG00000172578/ENSG00000138642/ENSG00000185359/ENSG00000129055/ENSG00000065802/ENSG00000001629/ENSG00000163743/ENSG00000171823/ENSG00000101421/ENSG00000109332/ENSG00000055130/ENSG00000104695/ENSG00000144357/ENSG00000148634/ENSG00000099341/ENSG00000108671/ENSG00000143207/ENSG00000077254
GO:0010985	negative regulation of lipoprotein particle clearance	15	0.7283068462234473	1.978566899801673	1.794304386720964e-4	0.010088194923958186	0.008476565385905941	410	tags=20%, list=4%, signal=19%	ENSG00000163956/ENSG00000103653/ENSG00000007944
GO:2001252	positive regulation of chromosome organization	78	0.482138183578651	1.8367460149084969	1.804726899892882e-4	0.010088194923958186	0.008476565385905941	2656	tags=49%, list=27%, signal=36%	ENSG00000077463/ENSG00000166848/ENSG00000100811/ENSG00000163946/ENSG00000141499/ENSG00000130726/ENSG00000174718/ENSG00000175054/ENSG00000151876/ENSG00000135486/ENSG00000131979/ENSG00000132207/ENSG00000085511/ENSG00000136997/ENSG00000137497/ENSG00000047410/ENSG00000196199/ENSG00000010292/ENSG00000163468/ENSG00000135624/ENSG00000025770/ENSG00000151503/ENSG00000085224/ENSG00000174953/ENSG00000116750/ENSG00000156261/ENSG00000100030/ENSG00000102977/ENSG00000113648/ENSG00000136169/ENSG00000136826/ENSG00000115484/ENSG00000150753/ENSG00000164754/ENSG00000139579/ENSG00000138668/ENSG00000131845/ENSG00000258366
GO:0080135	regulation of cellular response to stress	329	0.3492608080814345	1.5027559023166217	1.7413633556364564e-4	0.010088194923958186	0.008476565385905941	2679	tags=36%, list=27%, signal=28%	ENSG00000139644/ENSG00000005339/ENSG00000139842/ENSG00000100393/ENSG00000132646/ENSG00000213676/ENSG00000167779/ENSG00000077463/ENSG00000166848/ENSG00000092969/ENSG00000129696/ENSG00000100811/ENSG00000011258/ENSG00000101596/ENSG00000141499/ENSG00000161970/ENSG00000026508/ENSG00000100219/ENSG00000097007/ENSG00000087088/ENSG00000051382/ENSG00000130726/ENSG00000044574/ENSG00000173473/ENSG00000135090/ENSG00000136536/ENSG00000141030/ENSG00000175054/ENSG00000170242/ENSG00000176208/ENSG00000151876/ENSG00000064687/ENSG00000101266/ENSG00000149273/ENSG00000127616/ENSG00000131979/ENSG00000134086/ENSG00000124216/ENSG00000102710/ENSG00000197329/ENSG00000119772/ENSG00000169032/ENSG00000101986/ENSG00000144746/ENSG00000125629/ENSG00000133247/ENSG00000149923/ENSG00000228716/ENSG00000119401/ENSG00000155313/ENSG00000171552/ENSG00000117450/ENSG00000163635/ENSG00000196262/ENSG00000198793/ENSG00000177383/ENSG00000136997/ENSG00000169139/ENSG00000160685/ENSG00000157764/ENSG00000019582/ENSG00000178913/ENSG00000110172/ENSG00000106153/ENSG00000080503/ENSG00000102572/ENSG00000172613/ENSG00000105426/ENSG00000141867/ENSG00000183955/ENSG00000140950/ENSG00000100109/ENSG00000099956/ENSG00000116750/ENSG00000055917/ENSG00000158615/ENSG00000127311/ENSG00000100030/ENSG00000112130/ENSG00000131408/ENSG00000105229/ENSG00000204991/ENSG00000253729/ENSG00000135119/ENSG00000087152/ENSG00000182831/ENSG00000141510/ENSG00000188554/ENSG00000136826/ENSG00000163939/ENSG00000108654/ENSG00000225830/ENSG00000114867/ENSG00000117748/ENSG00000143499/ENSG00000110066/ENSG00000086598/ENSG00000133112/ENSG00000162191/ENSG00000143418/ENSG00000117862/ENSG00000116670/ENSG00000204389/ENSG00000145675/ENSG00000089280/ENSG00000094631/ENSG00000148835/ENSG00000163322/ENSG00000175354/ENSG00000145050/ENSG00000123562/ENSG00000078237/ENSG00000116584/ENSG00000171791/ENSG00000126934/ENSG00000122376/ENSG00000258366/ENSG00000135829/ENSG00000138071/ENSG00000178607
GO:0019941	modification-dependent protein catabolic process	430	0.3367936790467441	1.4692912791991262	1.794145739819406e-4	0.010088194923958186	0.008476565385905941	2936	tags=36%, list=30%, signal=27%	ENSG00000135334/ENSG00000127481/ENSG00000135870/ENSG00000135924/ENSG00000152242/ENSG00000204264/ENSG00000128731/ENSG00000139842/ENSG00000071575/ENSG00000062725/ENSG00000175197/ENSG00000118503/ENSG00000171862/ENSG00000077721/ENSG00000077463/ENSG00000033178/ENSG00000116679/ENSG00000197111/ENSG00000114648/ENSG00000114796/ENSG00000153561/ENSG00000100219/ENSG00000130726/ENSG00000173473/ENSG00000119318/ENSG00000007944/ENSG00000197776/ENSG00000141480/ENSG00000101695/ENSG00000141030/ENSG00000165525/ENSG00000159377/ENSG00000121060/ENSG00000137486/ENSG00000245848/ENSG00000009335/ENSG00000108306/ENSG00000163960/ENSG00000151876/ENSG00000159459/ENSG00000101266/ENSG00000113269/ENSG00000050748/ENSG00000143106/ENSG00000158552/ENSG00000134086/ENSG00000162032/ENSG00000239857/ENSG00000101849/ENSG00000141551/ENSG00000165280/ENSG00000135108/ENSG00000197329/ENSG00000133612/ENSG00000151893/ENSG00000125818/ENSG00000119401/ENSG00000155313/ENSG00000177383/ENSG00000147457/ENSG00000120696/ENSG00000142676/ENSG00000072401/ENSG00000123091/ENSG00000215114/ENSG00000036257/ENSG00000151148/ENSG00000126067/ENSG00000185104/ENSG00000101193/ENSG00000204977/ENSG00000145332/ENSG00000198742/ENSG00000115233/ENSG00000089053/ENSG00000145495/ENSG00000173821/ENSG00000176386/ENSG00000116750/ENSG00000033800/ENSG00000112130/ENSG00000072609/ENSG00000147677/ENSG00000118564/ENSG00000166167/ENSG00000159210/ENSG00000167196/ENSG00000133265/ENSG00000171621/ENSG00000095787/ENSG00000119048/ENSG00000106588/ENSG00000168936/ENSG00000198876/ENSG00000102921/ENSG00000124486/ENSG00000073861/ENSG00000130939/ENSG00000103264/ENSG00000221983/ENSG00000132388/ENSG00000156587/ENSG00000160445/ENSG00000113558/ENSG00000175166/ENSG00000064393/ENSG00000110330/ENSG00000158290/ENSG00000277791/ENSG00000127870/ENSG00000154582/ENSG00000131653/ENSG00000150991/ENSG00000269190/ENSG00000141965/ENSG00000196365/ENSG00000163162/ENSG00000162191/ENSG00000204389/ENSG00000114098/ENSG00000138646/ENSG00000116514/ENSG00000130985/ENSG00000164934/ENSG00000094631/ENSG00000274211/ENSG00000174943/ENSG00000124702/ENSG00000068903/ENSG00000110429/ENSG00000100325/ENSG00000167716/ENSG00000078967/ENSG00000078304/ENSG00000173846/ENSG00000169918/ENSG00000172578/ENSG00000138642/ENSG00000185359/ENSG00000129055/ENSG00000170315/ENSG00000065802/ENSG00000001629/ENSG00000163743/ENSG00000171823/ENSG00000101421/ENSG00000109332/ENSG00000055130/ENSG00000104695/ENSG00000144357/ENSG00000148634/ENSG00000099341/ENSG00000108671/ENSG00000143207/ENSG00000182179/ENSG00000077254
GO:0006611	protein export from nucleus	39	0.5666021010507719	1.8986602063002556	1.832110477199308e-4	0.010113249834140182	0.008497617673852055	1546	tags=38%, list=16%, signal=33%	ENSG00000160710/ENSG00000077463/ENSG00000105329/ENSG00000132341/ENSG00000108953/ENSG00000067066/ENSG00000100614/ENSG00000179295/ENSG00000031823/ENSG00000100401/ENSG00000047410/ENSG00000179218/ENSG00000198742/ENSG00000126883/ENSG00000168710
GO:0051235	maintenance of location	176	0.3944870457522665	1.6380147495743336	1.933308844360765e-4	0.0105401134033298	0.008856288078455746	2339	tags=35%, list=24%, signal=27%	ENSG00000010610/ENSG00000110047/ENSG00000175197/ENSG00000121671/ENSG00000171316/ENSG00000177666/ENSG00000105329/ENSG00000057252/ENSG00000107863/ENSG00000048707/ENSG00000198911/ENSG00000108953/ENSG00000180530/ENSG00000097007/ENSG00000087088/ENSG00000044574/ENSG00000067066/ENSG00000160014/ENSG00000051523/ENSG00000091039/ENSG00000160791/ENSG00000197043/ENSG00000166913/ENSG00000239857/ENSG00000157916/ENSG00000125629/ENSG00000197386/ENSG00000100401/ENSG00000154127/ENSG00000124181/ENSG00000182866/ENSG00000127914/ENSG00000185104/ENSG00000179218/ENSG00000121957/ENSG00000156515/ENSG00000130528/ENSG00000198838/ENSG00000123104/ENSG00000182621/ENSG00000101290/ENSG00000166598/ENSG00000173821/ENSG00000186951/ENSG00000131408/ENSG00000100242/ENSG00000153187/ENSG00000148180/ENSG00000159256/ENSG00000113558/ENSG00000131504/ENSG00000113384/ENSG00000123191/ENSG00000186810/ENSG00000150995/ENSG00000092051/ENSG00000131018/ENSG00000086598/ENSG00000143933/ENSG00000247596/ENSG00000144935/ENSG00000123612
GO:0060284	regulation of cell development	415	0.33750258523913446	1.4725781629145092	2.2099883054581623e-4	0.011901595557199078	0.010000268006084754	2815	tags=38%, list=28%, signal=28%	ENSG00000010610/ENSG00000135870/ENSG00000139842/ENSG00000100393/ENSG00000179388/ENSG00000006652/ENSG00000146676/ENSG00000114416/ENSG00000141646/ENSG00000134352/ENSG00000171862/ENSG00000171316/ENSG00000127603/ENSG00000105329/ENSG00000135426/ENSG00000134250/ENSG00000198286/ENSG00000083799/ENSG00000187764/ENSG00000081059/ENSG00000006712/ENSG00000154229/ENSG00000100219/ENSG00000097007/ENSG00000173473/ENSG00000135046/ENSG00000144802/ENSG00000087274/ENSG00000270882/ENSG00000083168/ENSG00000080371/ENSG00000173264/ENSG00000116824/ENSG00000107738/ENSG00000245848/ENSG00000168395/ENSG00000115415/ENSG00000167106/ENSG00000129245/ENSG00000168685/ENSG00000127616/ENSG00000135144/ENSG00000187109/ENSG00000078618/ENSG00000035403/ENSG00000126804/ENSG00000203879/ENSG00000077238/ENSG00000182718/ENSG00000196712/ENSG00000148400/ENSG00000196419/ENSG00000105810/ENSG00000159388/ENSG00000169032/ENSG00000107338/ENSG00000180353/ENSG00000179588/ENSG00000119401/ENSG00000196591/ENSG00000104365/ENSG00000198793/ENSG00000138795/ENSG00000154127/ENSG00000136997/ENSG00000160685/ENSG00000157764/ENSG00000019582/ENSG00000112062/ENSG00000027075/ENSG00000275126/ENSG00000080503/ENSG00000207971/ENSG00000038427/ENSG00000198742/ENSG00000105426/ENSG00000136040/ENSG00000198435/ENSG00000141867/ENSG00000172216/ENSG00000182621/ENSG00000099956/ENSG00000174953/ENSG00000107485/ENSG00000079246/ENSG00000105372/ENSG00000028137/ENSG00000118260/ENSG00000100425/ENSG00000253729/ENSG00000156650/ENSG00000167196/ENSG00000162490/ENSG00000273542/ENSG00000163558/ENSG00000172819/ENSG00000141510/ENSG00000115310/ENSG00000163599/ENSG00000151651/ENSG00000073861/ENSG00000134371/ENSG00000163939/ENSG00000197061/ENSG00000166710/ENSG00000138814/ENSG00000133961/ENSG00000133703/ENSG00000134460/ENSG00000152495/ENSG00000128917/ENSG00000198805/ENSG00000127870/ENSG00000110848/ENSG00000186575/ENSG00000165819/ENSG00000143772/ENSG00000207975/ENSG00000169926/ENSG00000125686/ENSG00000143418/ENSG00000278705/ENSG00000064012/ENSG00000247596/ENSG00000204389/ENSG00000156983/ENSG00000067955/ENSG00000100603/ENSG00000157933/ENSG00000020181/ENSG00000145675/ENSG00000094631/ENSG00000103257/ENSG00000175354/ENSG00000277157/ENSG00000173039/ENSG00000128016/ENSG00000020633/ENSG00000068903/ENSG00000181852/ENSG00000127951/ENSG00000100485/ENSG00000171791/ENSG00000102081/ENSG00000126934/ENSG00000126368/ENSG00000100124/ENSG00000078674/ENSG00000081479/ENSG00000185338/ENSG00000110321/ENSG00000075624/ENSG00000111679/ENSG00000154727/ENSG00000116478/ENSG00000181754/ENSG00000185650/ENSG00000168610
GO:0009411	response to UV	91	0.45837526564700637	1.7809853863219158	2.3280525249998665e-4	0.012386361386023387	0.010407590552472453	2455	tags=41%, list=25%, signal=31%	ENSG00000005339/ENSG00000139842/ENSG00000100393/ENSG00000145736/ENSG00000132646/ENSG00000167543/ENSG00000077721/ENSG00000077463/ENSG00000205581/ENSG00000100811/ENSG00000161970/ENSG00000087245/ENSG00000087088/ENSG00000175054/ENSG00000170242/ENSG00000126804/ENSG00000119401/ENSG00000085511/ENSG00000136997/ENSG00000112062/ENSG00000213145/ENSG00000181218/ENSG00000129197/ENSG00000174953/ENSG00000134899/ENSG00000119048/ENSG00000141510/ENSG00000102921/ENSG00000130939/ENSG00000116747/ENSG00000163359/ENSG00000225830/ENSG00000158290/ENSG00000165819/ENSG00000145675/ENSG00000173039/ENSG00000136936
GO:0070661	leukocyte proliferation	167	0.3901855870623109	1.6089062780602836	2.61007022209154e-4	0.01356008247147793	0.011393804994269572	2565	tags=37%, list=26%, signal=28%	ENSG00000010810/ENSG00000135870/ENSG00000108946/ENSG00000118503/ENSG00000134352/ENSG00000171793/ENSG00000105329/ENSG00000198286/ENSG00000097007/ENSG00000087088/ENSG00000135046/ENSG00000144802/ENSG00000136536/ENSG00000185129/ENSG00000107099/ENSG00000107738/ENSG00000112576/ENSG00000176208/ENSG00000223865/ENSG00000168685/ENSG00000149273/ENSG00000196712/ENSG00000197329/ENSG00000163512/ENSG00000128340/ENSG00000107338/ENSG00000171552/ENSG00000197471/ENSG00000138795/ENSG00000160685/ENSG00000019582/ENSG00000123143/ENSG00000144381/ENSG00000172216/ENSG00000198851/ENSG00000147065/ENSG00000028137/ENSG00000134215/ENSG00000167664/ENSG00000100030/ENSG00000141510/ENSG00000177697/ENSG00000163599/ENSG00000168071/ENSG00000178035/ENSG00000138814/ENSG00000137154/ENSG00000134460/ENSG00000105851/ENSG00000198805/ENSG00000026950/ENSG00000111913/ENSG00000207975/ENSG00000162736/ENSG00000196950/ENSG00000204592/ENSG00000139514/ENSG00000134516/ENSG00000102034/ENSG00000100485/ENSG00000171791
GO:0051051	negative regulation of transport	222	0.3704221406840883	1.5578098168478867	2.584230340815755e-4	0.01356008247147793	0.011393804994269572	1096	tags=20%, list=11%, signal=18%	ENSG00000139644/ENSG00000166501/ENSG00000163956/ENSG00000172007/ENSG00000163519/ENSG00000049245/ENSG00000116266/ENSG00000103653/ENSG00000171862/ENSG00000175567/ENSG00000104904/ENSG00000164867/ENSG00000121671/ENSG00000077463/ENSG00000105329/ENSG00000116473/ENSG00000198911/ENSG00000108953/ENSG00000135046/ENSG00000067066/ENSG00000199090/ENSG00000136111/ENSG00000120686/ENSG00000105221/ENSG00000160014/ENSG00000137575/ENSG00000064687/ENSG00000182718/ENSG00000196712/ENSG00000167470/ENSG00000148400/ENSG00000046653/ENSG00000112335/ENSG00000127838/ENSG00000182872/ENSG00000005448/ENSG00000144746/ENSG00000179295/ENSG00000176994/ENSG00000100401/ENSG00000157764/ENSG00000019582/ENSG00000047410/ENSG00000198355
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	291	0.35201350285671973	1.5050866303758355	2.684617722095571e-4	0.01378519983810935	0.01158295896008187	2928	tags=37%, list=29%, signal=27%	ENSG00000135334/ENSG00000127481/ENSG00000135924/ENSG00000204264/ENSG00000128731/ENSG00000139842/ENSG00000071575/ENSG00000062725/ENSG00000175197/ENSG00000077721/ENSG00000077463/ENSG00000116679/ENSG00000197111/ENSG00000114648/ENSG00000114796/ENSG00000153561/ENSG00000130726/ENSG00000173473/ENSG00000119318/ENSG00000197776/ENSG00000141480/ENSG00000165525/ENSG00000159377/ENSG00000137486/ENSG00000245848/ENSG00000108306/ENSG00000163960/ENSG00000151876/ENSG00000159459/ENSG00000101266/ENSG00000050748/ENSG00000143106/ENSG00000158552/ENSG00000134086/ENSG00000162032/ENSG00000101849/ENSG00000141551/ENSG00000165280/ENSG00000197329/ENSG00000133612/ENSG00000125818/ENSG00000155313/ENSG00000120696/ENSG00000142676/ENSG00000072401/ENSG00000215114/ENSG00000036257/ENSG00000126067/ENSG00000185104/ENSG00000101193/ENSG00000204977/ENSG00000145332/ENSG00000198742/ENSG00000115233/ENSG00000089053/ENSG00000145495/ENSG00000176386/ENSG00000116750/ENSG00000033800/ENSG00000072609/ENSG00000147677/ENSG00000118564/ENSG00000166167/ENSG00000167196/ENSG00000133265/ENSG00000171621/ENSG00000095787/ENSG00000119048/ENSG00000106588/ENSG00000198876/ENSG00000102921/ENSG00000124486/ENSG00000073861/ENSG00000130939/ENSG00000103264/ENSG00000132388/ENSG00000160445/ENSG00000113558/ENSG00000175166/ENSG00000110330/ENSG00000277791/ENSG00000269190/ENSG00000141965/ENSG00000162191/ENSG00000204389/ENSG00000114098/ENSG00000164934/ENSG00000274211/ENSG00000174943/ENSG00000124702/ENSG00000068903/ENSG00000110429/ENSG00000100325/ENSG00000078304/ENSG00000173846/ENSG00000172578/ENSG00000129055/ENSG00000065802/ENSG00000163743/ENSG00000171823/ENSG00000109332/ENSG00000055130/ENSG00000104695/ENSG00000144357/ENSG00000099341/ENSG00000108671/ENSG00000143207
